ID,Country,State,Municipality,Study_location,Latitude,Longitude,Precision,Reserve_Area,Altitude,Altitude1km,Annual_mean_temperature,Annual_rainfall,Olsong200r,Olsoneconame,ribeirovegtype,BSRs,uc,protectedtype,Year_start,Year_finish,Duration,Nights,hours_per_night,number_of_mistnets,effort_straube_bianconi,Method,References,Voucher_Specimens,Anoura_caudifer,Anoura_geoffroyi,Artibeus_cinereus,Artibeus_fimbriatus,Artibeus_gnomus,Artibeus_lituratus,Artibeus_obscurus,Artibeus_planirostris,Artibeus_sp,Carollia_brevicauda,Carollia_perspicillata,Carollia_sp,Centronycteris_maximiliani,Chiroderma_doriae,Chiroderma_villosum,Chrotopterus_auritus,Cynomops_abrasus,Cynomops_planirostris,Desmodus_rotundus,Diaemus_youngii,Diphylla_ecaudata,Dryadonycteris_capixaba,Eptesicus_brasiliensis,Eptesicus_diminutus,Eptesicus_furinalis,Eptesicus_taddeii,Eumops_auripendulus,Eumops_glaucinus,Eumops_patagonicus,Eumops_perotis,Furipterus_horrens,Glossophaga_soricina,Glyphonycteris_daviesi,Glyphonycteris_sylvestris,Histiotus_montanus,Histiotus_velatus,Lampronycteris_brachyotis,Lasiurus_blossevillii,Lasiurus_cinereus,Lasiurus_ega,Lichonycteris_degener,Lonchophylla_bokermanni,Lonchophylla_mordax,Lonchophylla_peracchii,Lonchophylla_sp,Lonchorhina_aurita,Lophostoma_brasiliense,Lophostoma_silvicolum,Macrophyllum_macrophyllum,Micronycteris_hirsuta,Micronycteris_megalotis,Micronycteris_microtis,Micronycteris_minuta,Micronycteris_schmidtorum,Micronycteris_sp,Mimon_bennettii,Mimon_crenulatum,Molossops_neglectus,Molossops_temminckii,Molossus_molossus,Molossus_rufus,Molossus_sp,Myotis_albescens,Myotis_dinellii,Myotis_izecksohni,Myotis_lavali,Myotis_levis,Myotis_nigricans,Myotis_riparius,Myotis_ruber,Natalus_macrourus,Noctilio_albiventris,Noctilio_leporinus,Nyctinomops_laticaudatus,Nyctinomops_macrotis,Peropteryx_cf_kappleri,Peropteryx_leucoptera,Peropteryx_macrotis,Phylloderma_stenops,Phyllostomus_discolor,Phyllostomus_elongatus,Phyllostomus_hastatus,Platyrrhinus_incarum,Platyrrhinus_lineatus,Platyrrhinus_recifinus,Promops_nasutus,Pygoderma_bilabiatum,Rhinophylla_pumilio,Rhogeessa_io,Rhynchonycteris_naso,Saccopteryx_bilineata,Saccopteryx_leptura,Sturnira_lilium,Sturnira_tildae,Tadarida_brasiliensis,Thyroptera_tricolor,Tonatia_bidens,Tonatia_saurophila,Trachops_cirrhosus,Trinycteris_nicefori,Uroderma_bilobatum,Uroderma_magnirostrum,Vampyressa_pusilla,Vampyrodes_caraccioli,Count,BioClim1,BioClim2,BioClim3,BioClim4,BioClim5,BioClim6,BioClim7,BioClim8,BioClim9,BioClim10,BioClim11,BioClim12,BioClim13,BioClim14,BioClim15,BioClim16,BioClim17,BioClim18,BioClim19
bat1169,Brazil,RIO_DE_JANEIRO,ITAGUAI,Ilha_de_Itacuruca,-22.933392,-43.883345,Not_Precise,NA,NA,NA,NA,NA,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,80941,mist_nets,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",32,7,0,83,0,471,14,21,0,0,288,0,0,1,8,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,349,2,0,0,0,0,0,0,4,15,0,0,0,3,0,0,0,0,1,0,0,0,39,0,25,22,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,25,22.89318,10.47727,62.80654,203.3043,31.15454,14.47273,16.68182,25.2803,20.5803,25.52879,20.5803,1406,209,46,49.11615,569,146,523,146
bat1170,Brazil,RIO_DE_JANEIRO,MANGARATIBA,Ilha_de_Jaguanum,-22.999696,-43.92667,Not_Precise,NA,NA,NA,NA,NA,NA,NA,NA,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,29267,mist_nets,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",17,2,0,4,0,81,20,18,0,0,92,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0,0,0,0,0,0,0,6,5,0,0,0,10,0,0,0,0,1,0,0,0,8,0,21,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,21,23.0375,10.11944,62.5945,197.9046,31.06667,14.9,16.16667,25.35556,20.83889,25.62222,20.83889,1424,207,50,46.49498,561,156,516,156
bat1171,Brazil,RIO_DE_JANEIRO,ANGRA_DOS_REIS,Ilha_Grande,-23.142182,-44.187314,Not_Precise,18,445,364,21.6,1451,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Park,1993,NA,3_years,NA,NA,NA,NA,mist_nets_and_active_search_in_roosts,"Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_,_Esbérard,_C._E._L.,_T._Jordão-Nogueira,_J._L._Luz,_G._G._D._S._Melo,_R._Mangolin,_N._Jucá,_D._S._L._Raíces,_C._Enrici,_and_H._D._G._Bergallo._2006._Morcegos_da_ilha_Grande,_Angra_dos_Reis,_RJ,_Sudeste_do_Brasil._Revista_Brasileira_de_Zoociências_8:147–153.",Not_located,55,9,1,767,0,116,397,111,0,0,725,0,0,13,3,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,14,16,1,0,0,0,0,0,0,121,24,0,1,0,0,0,0,104,0,0,0,0,72,4,1,0,0,1,0,0,0,129,0,62,2,0,3,0,0,0,0,0,521,11,0,0,47,0,19,0,0,2,11,0,37,20.58351,10.50174,61.32401,216.7408,28.7875,11.6625,17.125,23.13681,18.02431,23.35903,18.02431,1606,240,48,54.74923,688,155,661,155
bat1172,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,JBRJ_Jardim_Botanico_do_Rio_de_Janeiro,-22.96872699,-43.22509205,Not_Precise,13,55,19,22.9,1408,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Unknown_Protected,2003,NA,6_years,30,12,11,NA,mist_nets,"Esbérard,_C._E._L._2003._Diversidade_de_morcegos_em_área_de_Mata_Atlântica_regenerada_no_sudeste_do_Brasil._Rev._Bras._Zoociencias_5:189–204.","Coleção_Projeto_Morcegos_Urbanos,_RIOZOO,_(PMU),_Rio_de_Janeiro,_RJ,_Brazil",14,3,0,259,0,124,171,65,0,0,24,0,0,2,0,0,0,0,11,0,1,0,12,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,22,0,0,0,0,0,0,0,0,96,0,0,0,6,0,0,0,0,0,3,0,23,22.84801,9.769841,61.04334,201.5745,30.88571,14.88095,16.00476,25.48413,20.70238,25.48413,20.56905,1133,170,36,50.30659,466,126,466,135
bat1173,Brazil,RIO_DE_JANEIRO,MIRACEMA,Miracema_Paraiso_do_Tobias,-21.34856,-42.171309,Not_Precise,NA,NA,481,20.9,1330,Atlantic_Forests,Bahia_interior_forests,Semideciduous_Forest,Interior_Forests,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,9720,mist_nets_and_active_search_in_roosts,"Esbérard,_C._E._L.,_M._Baptista,_L._D._M._Costa,_J._L._Luz,_and_E._C._Lourenço._2010._Morcegos_de_Paraíso_do_Tobias,_Miracema,_Rio_de_Janeiro._Biota_Neotropica_10:0–0.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",16,0,0,75,0,18,2,4,0,0,143,0,0,2,0,1,0,0,98,0,3,0,1,0,0,0,0,0,0,0,0,23,0,0,0,17,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,156,5,0,1,0,0,0,0,0,49,0,0,0,1,0,25,0,0,0,6,0,29,21.61967,12.02733,61.26392,243.4597,30.692,11.06,19.632,23.52933,18.36467,24.44333,18.36467,1307,247,21,72.84489,650,78,507,78
bat1174,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,Morro_de_Sao_Joao,-22.909581,-43.260959,Not_Precise,NA,NA,82,22.6,1326,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,54182,mist_nets_and_active_search_in_roosts,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",5,41,0,29,0,77,15,24,0,0,353,0,0,0,0,0,0,0,128,2,5,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,286,0,0,0,0,0,0,46,14,0,0,0,241,0,0,0,0,1,2,0,0,106,0,12,15,0,0,0,0,0,0,0,71,0,0,0,26,0,1,0,0,0,0,0,28,23.6565,10.613,61.99183,208.977,32.272,15.152,17.12,26.36133,21.25733,26.36133,21.25733,1293,174,48,45.79295,507,154,507,154
bat1175,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,Parque_da_Catacumba,-22.971863,-43.204017,Not_Precise,NA,NA,56,22.8,1370,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,5250,mist_nets,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",0,0,0,51,0,35,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,23.24423,9.688461,61.17047,199.6966,31.23846,15.4,15.83846,25.85769,21.11154,25.85769,20.99487,1084,158,36,48.44663,437,124,437,130
bat1176,Brazil,RIO_DE_JANEIRO,CAMPOS_DOS_GOYTACAZES,Parque_Estadual_do_Desengano,-21.881035,-41.826463,Not_Precise,NA,NA,401,21,1295,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Park,NA,NA,NA,NA,NA,NA,15510,mist_nets,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",2,4,0,26,0,2,0,1,0,0,13,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,16,21.76167,9.82,58.48023,226.2332,29.72,12.928,16.792,23.544,18.846,24.46333,18.846,1175,203,25,61.87107,539,90,423,90
bat1177,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,Parque_Estadual_do_Grajau_RFG,-23.00302415,-43.27892298,Not_Precise,36,0,0,23.1,1328,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Park,2003,NA,6_years,30,12,11,NA,mist_nets,"Esbérard,_C._E._L._2003._Diversidade_de_morcegos_em_área_de_Mata_Atlântica_regenerada_no_sudeste_do_Brasil._Rev._Bras._Zoociencias_5:189–204.","Coleção_Projeto_Morcegos_Urbanos,_RIOZOO,_(PMU),_Rio_de_Janeiro,_RJ,_Brazil",8,0,0,50,0,245,22,25,0,0,24,0,0,3,2,0,0,0,106,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,2,0,19,22.60555,9.838889,61.36521,200.6911,30.63333,14.6,16.03333,25.22778,20.46111,25.22778,20.33889,1152,173,38,50.21524,476,130,476,137
bat1178,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,Parque_Henrique_Lage,-22.960647,-43.212011,Not_Precise,NA,NA,9,23,1376,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Park,NA,NA,NA,NA,NA,NA,14569,mist_nets_and_active_search_in_roosts,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",12,0,0,134,0,93,10,93,0,0,22,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,17,22.84801,9.769841,61.04334,201.5745,30.88571,14.88095,16.00476,25.48413,20.70238,25.48413,20.56905,1133,170,36,50.30659,466,126,466,135
bat1179,Brazil,RIO_DE_JANEIRO,CARAPEBUS,Parque_Nacional_da_Restinga_de_Jurubatiba,-22.224179,-41.573179,Not_Precise,NA,NA,9,23,1094,Atlantic_Forests,Atlantic_Coast_restingas,NA,Interior_Forests,1,Park,NA,NA,NA,NA,NA,NA,33559,mist_nets,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",0,0,0,6,0,58,3,0,0,0,72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,23.30563,8.98875,58.94262,210.7434,30.83,15.58,15.25,24.92917,20.74667,25.92333,20.74667,1174,172,37,48.16605,478,121,385,121
bat1180,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,Parque_Nacional_da_Tijuca,-22.95674577,-43.2786794,Not_Precise,27,523,523,20.3,1626,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Park,2005,NA,2_years,4,11,9,NA,mist_nets,"Esbérard,_C._E._L.,_and_H._G._Bergallo._2005._Coletar_morcegos_por_seis_ou_doze_horas_a_cada_noite?_Revista_Brasileira_de_Zoologia_22:1095–1098.",Not_located,5,0,1,113,0,211,44,37,0,0,32,0,0,6,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,41,0,0,0,6,0,0,0,0,0,7,0,18,21.41833,10.19,60.79953,211.5883,29.64,12.88,16.76,24.148,19.184,24.148,18.96,1325,210,39,55.92326,579,131,579,144
bat1181,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,Parque_Natural_Municipal_Chico_Mendes,-23.025485,-43.471037,Not_Precise,NA,NA,NA,NA,NA,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Park,NA,NA,NA,NA,NA,NA,9345,mist_nets,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,0,0,28,0,77,0,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,23.43869,10.39722,62.2056,203.9316,31.76667,15.05238,16.71428,26.10238,21.13175,26.10238,21.13175,1242,168,46,45.00568,473,148,473,148
bat1182,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,PG_Parque_da_Gavea_correct_and_updated_after_paper,-22.97856606,-43.24262066,Not_Precise,32,80,224,21.9,1442,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Park,2003,NA,6_years,30,12,11,44064,mist_nets,"Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_,_Esbérard,_C._E._L._2003._Diversidade_de_morcegos_em_área_de_Mata_Atlântica_regenerada_no_sudeste_do_Brasil._Rev._Bras._Zoociencias_5:189–204.","Coleção_Projeto_Morcegos_Urbanos,_RIOZOO,_(PMU),_Rio_de_Janeiro,_RJ,_Brazil",2,0,3,43,0,55,17,16,0,0,65,0,0,4,1,0,22,0,3,0,0,0,28,0,1,0,20,0,0,0,0,3,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,2,0,1,0,0,0,0,42,25,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,2,0,2,0,0,0,0,0,61,0,15,0,3,0,0,0,0,0,4,0,31,22.84801,9.769841,61.04334,201.5745,30.88571,14.88095,16.00476,25.48413,20.70238,25.48413,20.56905,1133,170,36,50.30659,466,126,466,135
bat1183,Brazil,RIO_DE_JANEIRO,PATY_DO_ALFERES,Ponte_Coberta,-22.39265,-43.48097,Not_Precise,NA,NA,669,19.8,1569,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,NA,NA,NA,NA,NA,NA,NA,24289,mist_nets,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",3,16,0,8,0,111,0,1,0,0,118,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,15,19.53517,10.94033,60.73913,227.8254,27.912,9.9,18.012,22.16267,16.68533,22.304,16.68533,1515,247,36,62.03966,687,123,627,123
bat1184,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,PP21_Parque_Municipal_do_Penhasco_Dois_Irmaos_corrected_and_updated_after_paper,-22.989082,-43.233993,Not_Precise,29,23,156,22.3,1397,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Park,2003,NA,6_years,30,12,11,42323,mist_nets,"Esbérard,_C._E._L._2003._Diversidade_de_morcegos_em_área_de_Mata_Atlântica_regenerada_no_sudeste_do_Brasil._Rev._Bras._Zoociencias_5:189–204.","Coleção_Projeto_Morcegos_Urbanos,_RIOZOO,_(PMU),_Rio_de_Janeiro,_RJ,_Brazil",7,0,0,197,0,183,15,63,0,0,31,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,7,0,1,0,0,0,0,0,196,0,0,0,1,0,0,0,0,0,7,0,22,22.84801,9.769841,61.04334,201.5745,30.88571,14.88095,16.00476,25.48413,20.70238,25.48413,20.56905,1133,170,36,50.30659,466,126,466,135
bat1186,Brazil,RIO_DE_JANEIRO,PARATY,Praia_do_Sono,-23.33091,-44.63921,Not_Precise,NA,NA,11,23.6,2232,Atlantic_Forests,Serra_do_Mar_coastal_forests,NA,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,2940,mist_nets,"Godoy,_M._de_S._de_M._2013._Biologia_reprodutiva_de_Sturnira_lilium_(E._Geoffroy,_1810)_(Chiroptera,_Phyllostomidae)_na_Floresta_Atlântica_do_estado_do_Rio_de_Janeiro,_Brasil:46.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",3,1,0,58,0,19,14,1,0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,18,22.08871,9.753819,58.00091,227.2153,30.16667,13.35,16.81667,24.98889,19.38403,24.98889,19.38403,2299,291,98,40.70145,859,302,859,302
bat1187,Brazil,RIO_DE_JANEIRO,RIO_DE_JANEIRO,Quinta_da_Boa_Vista,-22.90573,-43.223633,Not_Precise,NA,NA,13,23.1,1277,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,93600,mist_nets_and_active_search_in_roosts,"Godoy,_M._de_S._de_M._2013._Biologia_reprodutiva_de_Sturnira_lilium_(E._Geoffroy,_1810)_(Chiroptera,_Phyllostomidae)_na_Floresta_Atlântica_do_estado_do_Rio_de_Janeiro,_Brasil:46._Bergallo,_H._G.,_C._E._L._Esbérard,_M._A._R._Mello,_V._Lins,_R._Mangolin,_G._G._S._Melo,_and_M._Baptista._2003._Bat_species_richness_in_Atlantic_Forest:_What_is_the_minimum_sampling_effort?_Biotropica_35:278–288.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",0,0,0,997,0,1299,23,165,0,0,7,0,0,3,1,0,14,0,52,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,35,9,0,0,0,37,0,1,0,0,0,0,0,0,37,0,180,5,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,21,23.75226,10.5059,62.02747,207.681,32.29167,15.35417,16.9375,26.44306,21.37014,26.44306,21.37014,1229,162,46,44.27043,472,150,472,150
bat1188,Brazil,RIO_DE_JANEIRO,PETROPOLIS,Reserva_Biologica_de_Araras,-22.435341,-43.257567,Not_Precise,NA,NA,1198,16.9,1793,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,66297,mist_nets_and_active_search_in_roosts,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",92,13,0,220,0,176,7,35,0,0,71,0,0,0,0,0,2,0,29,0,0,0,1,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,218,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,14,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,3,0,23,15.719,10.55067,60.98651,218.8684,23.656,6.356,17.3,18.298,13.02333,18.43267,13.02333,1814,298,43,61.20792,815,151,741,151
bat1189,Brazil,RIO_DE_JANEIRO,CACHOEIRAS_DE_MACACU,Reserva_Ecologica_de_Guapiacu,-22.40027,-42.733274,Not_Precise,NA,NA,389,21.3,1518,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Unknown_Protected,NA,NA,NA,NA,NA,NA,130237,mist_nets_and_active_search_in_roosts,Database_on_bat_diversity_from_the_Bat_Diversity_Laboratory_LADIM_ ,"Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",0,4,3,198,0,185,5,5,0,0,541,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,173,0,0,1,0,0,0,0,0,0,1,0,15,19.60383,10.037,57.96373,236.4646,27.828,10.512,17.316,22.30067,16.644,22.50067,16.644,1384,237,27,67.88836,648,89,600,89
